,title,condition,price,location,price($),country_code,store_name,store_type,simple_condition,brand,has_brand,title_length,log_price,log_title_length
3497,Leather Jacket Man Tg52 Black LLV804,Pre-Owned,$57.82,Italy,57.82,IT,eBay,International,Used,Other,False,36,4.074481933125849,3.6109179126442243
3498,Cabaret Leather Jacket Used Man Tg48 Grey LLV479,Pre-Owned,$42.26,Italy,42.26,IT,eBay,International,Used,Other,False,48,3.7672284205249125,3.8918202981106265
3499,Project Leather Jacket Man Tgm Green LLV1313,Pre-Owned,$77.89,Italy,77.89,IT,eBay,International,Used,Other,False,44,4.368054477106998,3.8066624897703196
3501,Davico Jacket Genuine Leather Used Man Size 52 Camel LLD149,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,59,3.775286481854675,4.0943445622221
3502,Jacket Man Machivelli Brown Leather Size 50 Cod. AN512,Pre-Owned,$94.69,Italy,94.69,IT,eBay,International,Used,Other,False,54,4.561113799791172,4.007333185232471
3503,New Men Native American Mountain Man suede Leather War Shirt,Brand New,$79.99,Pakistan,79.99,PK,eBay,International,New,Other,False,60,4.3943256902608985,4.110873864173311
3504,Brand New Mens Genuine Lambskin Leather Blazer Coat Soft BUTTON Jacket Black,Brand New,$129.99,India,129.99,IN,eBay,International,New,Other,False,76,4.875120984409557,4.343805421853684
3505,Mens Black Splice PU Faux Leather Jacket Padded Quilted Coat Winter Thermal Chic,Brand New,$52.92,China,52.92,CN,eBay,International,New,Other,False,80,3.987501466604052,4.394449154672439
3506,Men Blue Leather Jacket Collared Coat Motorcycle Biker Slim Fit Outwear Jackets,New (Other),$129.99,India,129.99,IN,eBay,International,New,Other,False,79,4.875120984409557,4.382026634673881
3507,Jacket Skin Used Man Brown Size 48 PGS119PI,Pre-Owned,$23.14,Italy,23.14,IT,eBay,International,Used,Other,False,43,3.1838702156693857,3.784189633918261
3508,Brown Leather Shirt jacket for Men Pure Suede Custom Made Size S M L XXL 3XL,Brand New,$160.17,India,160.17,IN,eBay,International,New,Other,False,76,5.082459708534627,4.343805421853684
3509,Conbipel Leather Jacket Man Black Size 58 PG202LZ,Pre-Owned,$27.83,Italy,27.83,IT,eBay,International,Used,Other,False,49,3.3614165116503107,3.912023005428146
3510,Mens Biker Vintage Motorcycle Black Cafe Racer UK Flag Union Jack Leather Jacket,Brand New,$37.17,United Kingdom,37.17,GB,eBay,International,New,Vintage,False,80,3.6420498667571386,4.394449154672439
3511,Conbipel Jacket Genuine Leather Used Man Size 48 Cream XYC558L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,62,3.775286481854675,4.143134726391533
3512,Real Leather Jacket Genuine Leather Used Woman SIZE S Brown XYM576L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,67,3.775286481854675,4.219507705176107
3513,Conbipel Leather Jacket Used Man Size 56 Black LLR82,Pre-Owned,$89.59,Italy,89.59,IT,eBay,International,Used,Other,False,52,4.506343831681196,3.970291913552122
3514,Superdry Jacket XL Black Leather Rotor Biker Motorcycle Cafe Moto Racer Heavy,Pre-Owned,$166.17,United Kingdom,166.17,GB,eBay,International,Used,Superdry,True,77,5.119011258714539,4.356708826689592
3515,Leather Jacket Man Tg50 Black LLV896,Pre-Owned,$57.82,Italy,57.82,IT,eBay,International,Used,Other,False,36,4.074481933125849,3.6109179126442243
3516,Applause Real Leather Jacket Used Man Size 50 Dark Green XYM464L,Pre-Owned,$69.26,Italy,69.26,IT,eBay,International,Used,Other,False,64,4.252202646837681,4.174387269895637
3517,Just Leather Jacket Man Tg52 Brown LLV814,Pre-Owned,$63.60,Italy,63.6,IT,eBay,International,Used,Other,False,41,4.168214410788556,3.7376696182833684
3518,Brown Slim Solid Leather Jacket Multipel pocket and Zeppers.,Brand New,$169.99,Pakistan,169.99,PK,eBay,International,New,Other,False,60,5.141605075260502,4.110873864173311
3519,"Blue leather jacket with collar and multiple pockets for stylish, practical wear",New (Other),$119.99,India,119.99,IN,eBay,International,New,Other,False,80,4.7957078975533864,4.394449154672439
3520,Real Leather Jacket Genuine Leather Used Man Size XL Black XYL013L,Pre-Owned,$47.37,Italy,47.37,IT,eBay,International,Used,Other,False,66,3.878879786834892,4.204692619390966
3521,Conbipel Jacket Leather Used Man Tg48 Black LLV660,Pre-Owned,$42.26,Italy,42.26,IT,eBay,International,Used,Other,False,50,3.7672284205249125,3.9318256327243257
3522,Canda Leather Jacket Man Tg48 Black LLE212,Pre-Owned,$102.78,Italy,102.78,IT,eBay,International,Used,Other,False,42,4.642273273939594,3.7612001156935624
3523,Vera Pelle Leather Jacket Man Tg46 Black LLV1262,Pre-Owned,$74.69,Italy,74.69,IT,eBay,International,Used,Other,False,48,4.326646051321076,3.8918202981106265
3524,Bomb boogie Leather Jacket Used Man TG XXL Brown XXE76L,Pre-Owned,$79.25,Italy,79.25,IT,eBay,International,Used,Other,False,55,4.385146762010125,4.02535169073515
3525,Jacket Genuine Leather Used Man Tg40 Black LLD517,Pre-Owned,$42.82,Italy,42.82,IT,eBay,International,Used,Other,False,49,3.7800903341673204,3.912023005428146
3526,Men Avirex Black Real Bomber American Flight Jacket Cow Leather Jacket Men,Brand New,$149.99,Pakistan,149.99,PK,eBay,International,New,Avirex,True,74,5.017213609456379,4.31748811353631
3527,Black Navy Wool Great Coat - Winter Trench Naval Military Full Length Mens,Brand New,$166.99,Pakistan,166.99,PK,eBay,International,New,Other,False,74,5.123904453822123,4.31748811353631
3528,New Men's Genuine Lambskin Leather Motorcycle Jacket Slim Fit Biker Jacket,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,74,4.867534450455582,4.31748811353631
3529,Vintage Black New Genuine Lambskin Designer Motorcycle Biker Leather Jacket U667,Brand New,$211.75,India,211.75,IN,eBay,International,New,Vintage,False,80,5.360117767453484,4.394449154672439
3530,Leather Jacket Pinga Man Black Size 56 Cod. AE19,Pre-Owned,$59.83,Italy,59.83,IT,eBay,International,Used,Other,False,48,4.108083088332614,3.8918202981106265
3531,Vera Pelle Leather Jacket Man Tg50 Brown LLV1153,Pre-Owned,$82.23,Italy,82.23,IT,eBay,International,Used,Other,False,48,4.421607859758004,3.8918202981106265
3532,Men's Vintage Biker White Straps Motorcycle Distressed Brown Leather Jacket,Brand New,$119.57,United Kingdom,119.57,GB,eBay,International,New,Vintage,False,75,4.79223049712922,4.330733340286331
3533,Sport Wear Leather Jacket Man Midnight Blue Size 48 PGE090LZ,Pre-Owned,$29.26,Italy,29.26,IT,eBay,International,Used,Other,False,60,3.40982670836021,4.110873864173311
3534,Handmade letterman  wool with leather sleeves Chicago bears varsity jacket.,Brand New,$109.00,Pakistan,109.0,PK,eBay,International,New,Other,False,75,4.700480365792417,4.330733340286331
3535,Vera Pelle Leather Jacket Man Tg54 Black LLE23,Pre-Owned,$80.30,Italy,80.3,IT,eBay,International,Used,Other,False,46,4.398146016553765,3.8501476017100584
3536,Leather Jacket Used Man Brown Size M PGC560PI,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,45,3.775286481854675,3.828641396489095
3537,Leather Jacket Man Tg52 Brown LLV834,Pre-Owned,$79.88,Italy,79.88,IT,eBay,International,Used,Other,False,36,4.392966574712216,3.6109179126442243
3538,Jacket Leather Men Synthetic Ecological Black Pockets 101540,Brand New,$132.32,Italy,132.32,IT,eBay,International,New,Other,False,60,4.8927522534395385,4.110873864173311
3539,Jacket Man Conbipel Brown Leather Size 44 AD101,Pre-Owned,$56.35,Italy,56.35,IT,eBay,International,Used,Other,False,47,4.04917284357538,3.871201010907891
3540,Real Leather Jacket Genuine Leather Used Man Size 48 Brown XYE219L,Pre-Owned,$47.69,Italy,47.69,IT,eBay,International,Used,Other,False,66,3.8854736701946093,4.204692619390966
3541,Bayside Leather Jacket Man Tgxl Black LLE22,Pre-Owned,$59.05,Italy,59.05,IT,eBay,International,Used,Other,False,43,4.095177548525992,3.784189633918261
3542,Clothing Leather Jacket Man Tg50 Brown LLV1970,Pre-Owned,$87.10,Italy,87.1,IT,eBay,International,Used,Other,False,46,4.478472532942134,3.8501476017100584
3543,Max Leather Jacket Man Tgl Black LLV1350,Pre-Owned,$66.44,Italy,66.44,IT,eBay,International,Used,Other,False,40,4.2112383136936,3.713572066704308
3544,Conbipel Jacket Model Aviator Genuine Leather Man Tg56 Black LLV1056,Pre-Owned,$73.96,Italy,73.96,IT,eBay,International,Used,Other,False,68,4.316954637930166,4.23410650459726
3545,Chyston Leather Jacket Used Woman Size L Brown LLR41,Pre-Owned,$74.53,Italy,74.53,IT,eBay,International,Used,Other,False,52,4.324529928325356,3.970291913552122
3546,Fashionable Men's PU Leather Jacket Vintage Style Spring/Autumn Red/Black,Brand New,$48.33,China,48.33,CN,eBay,International,New,Vintage,False,73,3.8985324152456466,4.30406509320417
3547,Jacket Coat Man Genuine Leather Brown Size 58 cod.CC028,Pre-Owned,$65.62,Italy,65.62,IT,eBay,International,Used,Other,False,55,4.199004832765533,4.02535169073515
3548,Anni 60 Leather Jacket Man Tg46 Black LLV1825,Pre-Owned,$89.50,Italy,89.5,IT,eBay,International,Used,Other,False,45,4.505349850705881,3.828641396489095
3549,Blu Sand Jacket Leather Used Man Tg46 Black LLV709,Pre-Owned,$42.26,Italy,42.26,IT,eBay,International,Used,Other,False,50,3.7672284205249125,3.9318256327243257
3550,XX secolo Leather Jacket Man Tg50 Black LLV1258,Pre-Owned,$80.30,Italy,80.3,IT,eBay,International,Used,Other,False,47,4.398146016553765,3.871201010907891
3551,Leather Jacket Man Tg54 Turtle Dove Color LLV1439,Pre-Owned,$71.61,Italy,71.61,IT,eBay,International,Used,Other,False,49,4.285102653392156,3.912023005428146
3552,Jacket Conbipel Men's Leather Black Size 58 Cod. AM336,Pre-Owned,$61.55,Italy,61.55,IT,eBay,International,Used,Other,False,54,4.13596623691292,4.007333185232471
3553,Vtg Cresco Fine Sportswear Corduroy Jacket Mens Size 40 Sherpa Leather Buttons,Pre-Owned,$49.99,United States,49.99,US,eBay,International,Used,Other,False,78,3.9316295350670645,4.3694478524670215
3554,Men's Jacket Brown Leather Tg50 AD33,Pre-Owned,$56.35,Italy,56.35,IT,eBay,International,Used,Other,False,36,4.04917284357538,3.6109179126442243
3555,Mens Nankai Leather Brown Motorcycle Vest Uk Size M ( Comes Up As A Small),Pre-Owned,$24.97,United Kingdom,24.97,GB,eBay,International,Used,Other,False,74,3.256942025674657,4.31748811353631
3556,Leather Jacket Used Man Tg54 Black LLV427,Pre-Owned,$58.39,Italy,58.39,IT,eBay,International,Used,Other,False,41,4.0841258620277685,3.7376696182833684
3557,Topman  Black leather Hooded jacket Size S,Pre-Owned,$76.17,United Kingdom,76.17,GB,eBay,International,Used,Other,False,42,4.346010780469512,3.7612001156935624
3558,4315AR men's jacket IMPERIAL man veg-leather jacket black,Brand New,$132.45,Italy,132.45,IT,eBay,International,New,Other,False,57,4.8937268758505335,4.060443010546419
3559,New Mens Biker Motorcycle Vintage Distressed BLACK Bomber Winter Leather Jacket,Brand New,$66.30,United Kingdom,66.3,GB,eBay,International,New,Vintage,False,79,4.209160236650682,4.382026634673881
3560,Real Leather Jacket Genuine Leather Used Man Size M Black XYE224L,Pre-Owned,$43.83,Italy,43.83,IT,eBay,International,Used,Other,False,65,3.802877558167348,4.189654742026425
3561,Real Leather Jacket Genuine Leather Used Man Size 50 Beige XYM870L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,66,3.685122405236224,4.204692619390966
3562,Conbipel Jacket Genuine Leather Used Man Size 54 Dark Grey XYR701L,Pre-Owned,$69.26,Italy,69.26,IT,eBay,International,Used,Other,False,66,4.252202646837681,4.204692619390966
3563,Leather Factory Leather Jacket Man Tg46 Black LLV1191,Pre-Owned,$57.82,Italy,57.82,IT,eBay,International,Used,Other,False,53,4.074481933125849,3.9889840465642745
3564,Leather Jacket Used Man Tg50 Brown LLV441,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,41,3.6871279210751298,3.7376696182833684
3565,PELLISSIMA Jacket Leather Man XL Man Vintage Leather Jacket Suede,Pre-Owned,$78.73,Italy,78.73,IT,eBay,International,Used,Vintage,False,65,4.378645926514404,4.189654742026425
3566,Brown Slim Solid Leather Jacket Multipel pocket and Zeppers.,Brand New,$169.99,Pakistan,169.99,PK,eBay,International,New,Other,False,60,5.141605075260502,4.110873864173311
3567,"Blue leather jacket with collar and multiple pockets for stylish, practical wear",New (Other),$119.99,India,119.99,IN,eBay,International,New,Other,False,80,4.7957078975533864,4.394449154672439
3568,New Men's Genuine Lambskin Leather Motorcycle Jacket Slim Fit Biker Jacket,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,74,4.867534450455582,4.31748811353631
3570,Bully Leather Jacket Man Tg52 Beige LLV1307,Pre-Owned,$105.20,Italy,105.2,IT,eBay,International,Used,Other,False,43,4.665324108807838,3.784189633918261
3571,Bikers Brown Leather Jacket Men Size 52 LLV809,Pre-Owned,$72.17,Italy,72.17,IT,eBay,International,Used,Other,False,46,4.292785500895938,3.8501476017100584
3572,Mens Biker Vintage Motorcycle Black Cafe Racer UK Flag Union Jack Leather Jacket,Brand New,$37.17,United Kingdom,37.17,GB,eBay,International,New,Vintage,False,80,3.6420498667571386,4.394449154672439
3573,Conbipel Jacket Genuine Leather Used Man Size 48 Cream XYC558L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,62,3.775286481854675,4.143134726391533
3574,Leather Jacket Pinga Man Black Size 56 Cod. AE19,Pre-Owned,$59.83,Italy,59.83,IT,eBay,International,Used,Other,False,48,4.108083088332614,3.8918202981106265
3575,Real Leather Jacket Genuine Leather Used Woman SIZE S Brown XYM576L,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,67,3.775286481854675,4.219507705176107
3576,Conbipel Jacket Genuine Leather Man Tg50 Brown LLV1734,Pre-Owned,$87.54,Italy,87.54,IT,eBay,International,Used,Other,False,54,4.483454427303995,4.007333185232471
3577,Cr Leather Jacket Man Tgm Black LLV1775,Pre-Owned,$81.90,Italy,81.9,IT,eBay,International,Used,Other,False,39,4.417635062141249,3.6888794541139363
3578,Conbipel Leather Jacket Man Black Size 58 PG202LZ,Pre-Owned,$27.83,Italy,27.83,IT,eBay,International,Used,Other,False,49,3.3614165116503107,3.912023005428146
3579,Mens Pu Leather Jacket Casual Coats Winter Warm Outdoor Coat Hot selling,Brand New,$86.23,China,86.23,CN,eBay,International,New,Other,False,72,4.468548308445127,4.290459441148391
3580,PELLISSIMA Jacket Leather Man XL Man Vintage Leather Jacket Suede,Pre-Owned,$78.73,Italy,78.73,IT,eBay,International,Used,Vintage,False,65,4.378645926514404,4.189654742026425
3581,Mens Green Leather Trucker Jacket Pure Suede Custom Made Size S M L XL 2XL 3XL,Brand New,$164.90,India,164.9,IN,eBay,International,New,Other,False,78,5.111385197196399,4.3694478524670215
3582,Leather Jacket Man Tg54 Brown LLV1113,Pre-Owned,$78.11,Italy,78.11,IT,eBay,International,Used,Other,False,37,4.370839289033305,3.6375861597263857
3583,Superdry Jacket XL Black Leather Rotor Biker Motorcycle Cafe Moto Racer Heavy,Pre-Owned,$166.17,United Kingdom,166.17,GB,eBay,International,Used,Superdry,True,77,5.119011258714539,4.356708826689592
3585,Real Leather Jacket Genuine Leather Used Man Size 48 Brown XYE219L,Pre-Owned,$47.69,Italy,47.69,IT,eBay,International,Used,Other,False,66,3.8854736701946093,4.204692619390966
3586,Leather Jacket Man Tg50 Black LLV896,Pre-Owned,$57.82,Italy,57.82,IT,eBay,International,Used,Other,False,36,4.074481933125849,3.6109179126442243
3587,Just Leather Jacket Man Tg52 Brown LLV814,Pre-Owned,$63.60,Italy,63.6,IT,eBay,International,Used,Other,False,41,4.168214410788556,3.7376696182833684
3588,Generic Leather Jacket Used Woman Size 44 Black LLR106,Pre-Owned,$81.70,Italy,81.7,IT,eBay,International,Used,Other,False,54,4.415219602029645,4.007333185232471
3589,Real Leather Jacket Genuine Leather Used Man Size XL Black XYL013L,Pre-Owned,$47.37,Italy,47.37,IT,eBay,International,Used,Other,False,66,3.878879786834892,4.204692619390966
3590,Conbipel Jacket Leather Used Man Tg48 Black LLV660,Pre-Owned,$42.26,Italy,42.26,IT,eBay,International,Used,Other,False,50,3.7672284205249125,3.9318256327243257
3591,Canda Leather Jacket Man Tg48 Black LLE212,Pre-Owned,$102.78,Italy,102.78,IT,eBay,International,Used,Other,False,42,4.642273273939594,3.7612001156935624
3592,Jacket Genuine Leather Used Man Tg40 Black LLD517,Pre-Owned,$42.82,Italy,42.82,IT,eBay,International,Used,Other,False,49,3.7800903341673204,3.912023005428146
3593,Leather Jacket Man Tg48 Black LLV1349,Pre-Owned,$68.26,Italy,68.26,IT,eBay,International,Used,Other,False,37,4.237867538974276,3.6375861597263857
3594,100% Lambskin Mens Leather Jacket Leather Slim Fit Handmade Classic Biker Coat,New (Other),$154.00,India,154.0,IN,eBay,International,New,Other,False,78,5.043425116919247,4.3694478524670215
3595,Leather Factory Leather Jacket Man Tg54 Brown LLV844,Pre-Owned,$61.54,Italy,61.54,IT,eBay,International,Used,Other,False,52,4.135806352029695,3.970291913552122
3596,MuubaaApollo Leather Bomber Jacket,Brand New,$99.64,United Kingdom,99.64,GB,eBay,International,New,Other,False,34,4.611549792952131,3.5553480614894135
3597,Men's Jacket Man Black Leather Vintage Size 50 MON1563LZ,Pre-Owned,$46.48,Italy,46.48,IT,eBay,International,Used,Vintage,False,56,3.860308569741467,4.04305126783455
3598,Men Avirex Black Real Bomber American Flight Jacket Cow Leather Jacket Men,Brand New,$149.99,Pakistan,149.99,PK,eBay,International,New,Avirex,True,74,5.017213609456379,4.31748811353631
3599,Vera Pelle Leather Jacket Man Tg54 Black LLE23,Pre-Owned,$80.30,Italy,80.3,IT,eBay,International,Used,Other,False,46,4.398146016553765,3.8501476017100584
3600,Bradleys Jacket Men's Leather Black Tgxxl AD233,Pre-Owned,$87.54,Italy,87.54,IT,eBay,International,Used,Other,False,47,4.483454427303995,3.871201010907891
3601,Black Navy Wool Great Coat - Winter Trench Naval Military Full Length Mens,Brand New,$166.99,Pakistan,166.99,PK,eBay,International,New,Other,False,74,5.123904453822123,4.31748811353631
3602,Leather Jacket Man Tg46 Brown LLV1818,Pre-Owned,$118.34,Italy,118.34,IT,eBay,International,Used,Other,False,37,4.781976562093936,3.6375861597263857
3603,Vera Pelle Leather Jacket Man Tg50 Brown LLV1153,Pre-Owned,$82.23,Italy,82.23,IT,eBay,International,Used,Other,False,48,4.421607859758004,3.8918202981106265
3605,Men's Brown Biker Quilted Shoulder Stand Collar Real Sheepskin Leather  jacket,Brand New,$130.00,Pakistan,130.0,PK,eBay,International,New,Other,False,78,4.875197323201151,4.3694478524670215
